day,time,address,district,accident_types,suspect_vehicle,victim_vehicle,lat,long
Saturday,Morning,kapasa raya,tamalanrea,TK,R4,R2,-5.1029771,119.4940907
Saturday,Afternoon,perintis kemerdekaan,biringkanaya,TK,R2,R4,-5.117784,119.5110136
Saturday,Afternoon,insinyur sutami,tamalanrea,TK,R4,R2,-5.085731,119.4904613
Thursday,Afternoon,sultan alauddin,tamalate,TL,R4,R2,-5.1682367,119.4209823
Wednesday,Evening,dr. leimena,panakkukang,T,R2,NOV,-5.1466131,119.469989
Thursday,Evening,perintis kemerdekaan km. 16,biringkanaya,TK,R2,TR,-5.1178133,119.5110641
Friday,Morning,perintis kemerdekaan,tamalanrea,TK,R2,R2,-5.1402715,119.48329437389705
Friday,Night,gunung latimojong,makassar,TK,R2,R4,-5.1405404,119.4208275
Friday,Evening,pelita ii,rappocini,TK,R2,R2,-5.1537544,119.432717
Saturday,Night,urip sumuharjo,panakkukang,TM,R2,NOV,-5.1348243,119.4316818
Saturday,Morning,andi mangerangi ii,tamalate,TK,R2,R2,-5.16894,119.4185142
Wednesday,Evening,tol reformasi,tallo,TL,R3,R2,-5.1105854,119.4355002
Thursday,Evening,sudirman,ujung pandang,TK,R2,R2,-5.1345222,119.4137962
Friday,Afternoon,sudirman,ujung pandang,TK,R2,R2,-5.1345222,119.4137962
Friday,Afternoon,pajaiang,biringkanaya,TK,R2,R2,-5.1048027,119.5252166
Monday,Evening,perintis kemerdekaan,biringkanaya,TK,R2,TR,-5.117784,119.5110136
Sunday,Morning,perintis kemerdekaan,biringkanaya,TL,R4,R2,-5.117784,119.5110136
Sunday,Afternoon,kapasa raya,tamalanrea,TK,R2,R2,-5.1029771,119.4940907
Monday,Afternoon,ranggong,ujung pandang,TM,R2,NOV,-5.1396414,119.4080159
Sunday,Night,lasinrang,ujung pandang,TL,R4,R2,-5.146835,119.4142894
Sunday,Afternoon,perintis kemerdekaan,biringkanaya,TL,R4,NOV,-5.117784,119.5110136
Tuesday,Morning,sungai saddang,ujung pandang,TL,R2,NOV,-5.1468435,119.4250654
Tuesday,Night,borong raya,manggala,TK,R2,R4,-5.1620883,119.4635886
Wednesday,Afternoon,lamuru,bontoala,TL,R2,NOV,-5.1285743,119.4207363
Tuesday,Afternoon,urip sumuharjo,panakkukang,TK,R2,R4,-5.1348243,119.4316818
Wednesday,Morning,insinyur sutami,tamalanrea,TK,R2,R4,-5.085731,119.4904613
Wednesday,Morning,adyaksa baru,panakkukang,TL,R2,R2,-5.1570791,119.447818
Sunday,Morning,tamalanrea raya,tamalanrea,OC,R2,NOV,-5.1358197,119.5070307
Wednesday,Morning,poros tamalanrea,tamalanrea,TK,R2,R2,-5.1264839,119.5000076
Thursday,Morning,perintis kemerdekaan,tamalanrea,TL,R2,R2,-5.1402715,119.48329437389705
Wednesday,Evening,urip sumuharjo,panakkukang,TM,R2,NOV,-5.1348243,119.4316818
Monday,Evening,gontang raya,tamalate,TL,TR,R2,-5.1847742,119.4080313
Thursday,Morning,urip sumuharjo,panakkukang,TM,R2,NOV,-5.1348243,119.4316818
Friday,Morning,pintu bandar udara internasional sultan hasanuddin,biringkanaya,TK,R2,R2,-5.0700203,119.5319159
Friday,Afternoon,tupai,mamajang,TM,R2,NOV,-5.1604904,119.4202026
Friday,Morning,paccerakkang,biringkanaya,TK,R2,R2,-5.1239434,119.5224673
Saturday,Evening,m. yamin,makassar,TL,R2,R2,-5.1418387,119.4312298
Friday,Night,bulogading,ujung pandang,TB,R4,R2,-5.1388236,119.4072070411043
Thursday,Afternoon,metro tanjung bunga,mariso,TL,R2,R2,-5.1523252,119.4054678
Sunday,Morning,pajaiang,biringkanaya,TM,R2,NOV,-5.1048027,119.5252166
Sunday,Morning,perintis kemerdekaan,tamalanrea,TL,R4,R2,-5.1402715,119.48329437389705
Saturday,Evening,perintis kemerdekaan,biringkanaya,TL,R2,NOV,-5.117784,119.5110136
Saturday,Afternoon,raya kampus unhas,tamalanrea,TK,R2,R2,-5.1377601,119.4886605
Sunday,Evening,paccerakkang,biringkanaya,TK,R2,R4,-5.1239434,119.5224673
Saturday,Afternoon,kumala ii selatan,tamalate,TM,R2,NOV,-5.1710062,119.4195533
Sunday,Morning,urip sumuharjo,bontoala,TL,R2,R2,-5.1348243,119.4316818
Saturday,Evening,mapala,rappocini,TK,R4,R2,-5.1690485,119.4403942
Sunday,Evening,kompleks i,manggala,TK,R2,R2,-5.1637829,119.4726169
Friday,Afternoon,veteran selatan,mamajang,TL,R2,NOV,-5.162773,119.4212589
Friday,Afternoon,kumala,tamalate,TK,R4,R2,-5.169866,119.4189942
Sunday,Night,urip sumuharjo,panakkukang,TK,R4,R2,-5.1348243,119.4316818
Sunday,Night,adyaksa baru,panakkukang,TK,R2,R4,-5.1570791,119.447818
Sunday,Night,perintis kemerdekaan,tamalanrea,TK,R4,R4,-5.1402715,119.48329437389705
Friday,Evening,kemauan v,makassar,TM,R2,NOV,-5.1399353,119.4322832
Monday,Afternoon,sam ratulangi,mariso,TK,R4,R4,-5.1545549,119.4162792
Thursday,Morning,perintis kemerdekaan,biringkanaya,TM,R2,NOV,-5.117784,119.5110136
Monday,Morning,monginsidi,ujung pandang,TK,R4,R2,-5.1479402,119.4186723
Saturday,Morning,karantina,panakkukang,TL,R2,NOV,-5.1363794,119.433666
Sunday,Morning,pettarani,rappocini,TL,R2,R2,-5.1510383,119.4374766
Tuesday,Afternoon,pelita raya,rappocini,TK,R2,R2,-5.1528655,119.4341715
Tuesday,Evening,veteran selatan,makassar,TM,R2,NOV,-5.1671547,119.419923
Sunday,Morning,sultan alauddin,rappocini,TL,TR,R2,-5.176566,119.4363938
Monday,Evening,aroepala,rappocini,TL,R4,R2,-5.1724693,119.4530673
Tuesday,Afternoon,pettarani,rappocini,TK,R2,R4,-5.1510383,119.4374766
Saturday,Afternoon,perintis kemerdekaan,tamalanrea,TK,R2,R4,-5.1402715,119.48329437389705
Saturday,Afternoon,perintis kemerdekaan,biringkanaya,TK,R2,R2,-5.117784,119.5110136
Wednesday,Afternoon,cendrawasih,mamajang,TL,R2,NOV,-5.167086,119.4118044
Tuesday,Morning,rudal 12,biringkanaya,TK,R2,R4,-5.1090523,119.5222302
Wednesday,Morning,perintis kemerdekaan,tamalanrea,TL,R4,R2,-5.1402715,119.48329437389705
Wednesday,Afternoon,boulevard,panakkukang,TK,R4,R4,-5.1557546,119.4411023
Monday,Morning,sultan alauddin,tamalate,TK,R2,R4,-5.1682367,119.4209823
Thursday,Night,baji gau,tamalate,TL,R4,R2,-5.1709153,119.4137925
Thursday,Morning,sunu,tallo,TK,R2,R2,-5.1247334,119.4296097
Friday,Morning,yusuf,rappocini,TL,R2,Rro,-5.1663271,119.4398537
Friday,Morning,metro tanjung bunga,mariso,TM,R4,NOV,-5.1523252,119.4054678
Friday,Morning,rappocini raya,rappocini,TK,R2,R4,-5.152599,119.4258781
Friday,Night,perintis kemerdekaan,biringkanaya,TK,R2,R4,-5.117784,119.5110136
Friday,Afternoon,perintis kemerdekaan,tamalanrea,TK,R2,R3,-5.1402715,119.48329437389705
Friday,Afternoon,sunu,bontoala,TK,R4,R2,-5.1320485,119.4271119
Saturday,Night,k.s. tubun,mariso,TK,R4,R2,-5.1626177,119.4112635
Thursday,Morning,pannampu,tallo,TK,R2,R2,-5.1184614,119.4264568
Friday,Morning,belibis,mariso,TL,R2,NOV,-5.1588854,119.412347
Friday,Afternoon,abu bakar lambogo,makassar,TL,R2,NOV,-5.1440495,119.4307874
Friday,Morning,paccinang raya,panakkukang,TL,R2,R4,-5.1499857,119.4690402
Wednesday,Afternoon,pettarani,panakkukang,TL,R4,R2,-5.1487126,119.4380057
Saturday,Evening,tamangapa raya,manggala,TK,R2,TR,-5.1767373,119.4843844
Saturday,Night,perintis kemerdekaan,tamalanrea,TK,R2,R2,-5.1402715,119.48329437389705
Sunday,Afternoon,perintis kemerdekaan,biringkanaya,TK,R2,R2,-5.117784,119.5110136
Sunday,Morning,anggrek ii,mariso,TM,R4,NOV,-5.1637338,119.4075297
Saturday,Night,gunung bawakaraeng,bontoala,TL,R2,R2,-5.1348657,119.4243319
Monday,Morning,urip sumuharjo,panakkukang,TM,R2,NOV,-5.1348243,119.4316818
Monday,Morning,cemara,panakkukang,TL,R2,R2,-5.1608534,119.4524579
Monday,Morning,berua 4,biringkanaya,TM,R4,NOV,-5.1154978,119.5233139
Wednesday,Night,insinyur sutami,tamalanrea,OC,R2,NOV,-5.085731,119.4904613
Tuesday,Evening,kapasa raya,biringkanaya,TM,TR,NOV,-5.0945064,119.4925577
Tuesday,Morning,dr. leimena,manggala,TK,R2,R2,-5.1499864,119.4710753
Tuesday,Evening,pettarani,panakkukang,TK,TR,R4,-5.1487126,119.4380057
Tuesday,Afternoon,andi mappanyukki,mariso,TL,R2,R2,-5.1521162,119.4147322
Saturday,Evening,aeng towa,tamalate,TL,R2,R2,-5.2214746,119.3878403
Wednesday,Afternoon,insinyur sutami,tamalanrea,TL,TR,R2,-5.085731,119.4904613
Wednesday,Afternoon,tamalanrea raya,tamalanrea,TK,R4,R4,-5.1358197,119.5070307
Thursday,Morning,perintis kemerdekaan,biringkanaya,TM,R2,NOV,-5.117784,119.5110136
Thursday,Afternoon,urip sumuharjo,panakkukang,TM,R4,NOV,-5.1348243,119.4316818
Wednesday,Afternoon,taman sudiang indah,biringkanaya,TL,R2,R2,-5.0868487,119.5216774
Saturday,Morning,urip sumuharjo,panakkukang,TL,R2,NOV,-5.1348243,119.4316818
Saturday,Afternoon,onta lama,mamajang,TK,R4,R2,-5.1572318,119.4206192
Sunday,Afternoon,bandang,bontoala,TM,R2,NOV,-5.1329092,119.4213666
Friday,Evening,perintis kemerdekaan iii,tamalanrea,TM,R4,NOV,-5.1408287,119.4777871
Thursday,Evening,pajaiang,biringkanaya,TM,R2,NOV,-5.1048027,119.5252166
Saturday,Evening,perintis kemerdekaan,biringkanaya,TK,R2,R4,-5.117784,119.5110136
Saturday,Afternoon,perintis kemerdekaan,tamalanrea,TM,R2,NOV,-5.1402715,119.48329437389705
Sunday,Afternoon,pannampu,tallo,TK,R2,R2,-5.1184614,119.4264568
Friday,Morning,metro tanjung bunga,tamalate,TK,R4,R2,-5.1661576,119.3917443
Monday,Morning,perintis kemerdekaan,tamalanrea,TL,R4,R2,-5.1402715,119.48329437389705
Saturday,Afternoon,keindahan i,biringkanaya,TK,R2,R2,-5.1358981,119.5186684
Tuesday,Evening,gunung bawakaraeng,bontoala,TK,R2,R4,-5.1348657,119.4243319
Saturday,Morning,cendrawasih,mariso,TK,R2,R2,-5.155219,119.4137008
Wednesday,Afternoon,perintis kemerdekaan,biringkanaya,TL,R4,R2,-5.117784,119.5110136
Wednesday,Morning,perintis kemerdekaan,biringkanaya,TK,R4,R2,-5.117784,119.5110136
Monday,Evening,pengayoman,panakkukang,TL,R4,R2,-5.1592732,119.4466246
Wednesday,Morning,andi mappaodang,tamalate,TK,R4,R2,-5.1732205,119.4158686
Thursday,Morning,tamangapa raya,manggala,TL,TR,R2,-5.1767373,119.4843844
Thursday,Morning,perintis kemerdekaan,biringkanaya,TL,R2,R2,-5.117784,119.5110136
Thursday,Afternoon,gunung bawakaraeng,bontoala,TL,R2,NOV,-5.1348657,119.4243319
Thursday,Evening,kumala,tamalate,TL,R4,R2,-5.169866,119.4189942
Thursday,Evening,andi tonro,tamalate,TL,R2,R2,-5.1719829,119.423857
Friday,Morning,boulevard,panakkukang,TK,R2,R2,-5.1557546,119.4411023
Thursday,Afternoon,perintis kemerdekaan,biringkanaya,TK,TR,R2,-5.117784,119.5110136
Friday,Evening,sultan alauddin,rappocini,TK,R4,R2,-5.176566,119.4363938
Friday,Afternoon,gunung latimojong,makassar,TK,R4,R2,-5.1405404,119.4208275
Sunday,Afternoon,landak,mamajang,TK,R2,R2,-5.1616275,119.4281519
Sunday,Afternoon,tol reformasi,tallo,T,R4,NOV,-5.1105854,119.4355002
Friday,Evening,bungaejaya,bontoala,TM,R2,NOV,-5.1213977,119.4201828
Saturday,Morning,dr. leimena,panakkukang,TL,R2,R2,-5.1466131,119.469989
Saturday,Afternoon,sultan alauddin,rappocini,TK,R4,R2,-5.176566,119.4363938
Sunday,Morning,rappocini raya,rappocini,TL,R2,R2,-5.152599,119.4258781
Friday,Night,veteran selatan,mamajang,TK,R2,R2,-5.162773,119.4212589
Saturday,Morning,metro tanjung bunga,tamalate,TL,R4,R2,-5.1661576,119.3917443
Monday,Night,tamalate i,rappocini,TK,R2,R2,-5.1675882,119.4479146
Monday,Afternoon,poros bumi tamalanrea permai,biringkanaya,TK,R2,R4,-5.1394117,119.5190607
Tuesday,Evening,veteran selatan,mamajang,TL,R2,R2,-5.162773,119.4212589
Wednesday,Afternoon,sultan alauddin,tamalate,TM,R2,NOV,-5.1682367,119.4209823
Wednesday,Afternoon,perintis kemerdekaan,biringkanaya,TM,R2,NOV,-5.117784,119.5110136
Wednesday,Afternoon,sungai saddang,makassar,TK,R4,R2,-5.1468435,119.4250654
Friday,Night,sungai walanae,makassar,LL,R2,NOV,-5.1477926,119.4238128
Friday,Night,tamalanrea raya,tamalanrea,TK,R2,R4,-5.1358197,119.5070307
Thursday,Afternoon,profesor abdurrahman basalamah,panakkukang,TM,R2,NOV,-5.1471505,119.4492661
Wednesday,Evening,perintis kemerdekaan,tamalanrea,TL,R2,NOV,-5.1402715,119.48329437389705
Saturday,Morning,yusuf,rappocini,TK,R4,R2,-5.1663271,119.4398537
Saturday,Evening,bakung,biringkanaya,TM,R2,NOV,-5.0875939,119.5334226
Saturday,Morning,mallombassang,tamalate,TL,R2,R2,-5.1754863,119.4156656
Thursday,Evening,gunung latimojong,makassar,TK,R4,R2,-5.1405404,119.4208275
Friday,Afternoon,urip sumuharjo,panakkukang,TM,R4,NOV,-5.1348243,119.4316818
Saturday,Evening,baruga raya,manggala,TL,R2,R2,-5.1566232,119.4885953
Sunday,Night,perintis kemerdekaan,biringkanaya,TK,R2,R2,-5.117784,119.5110136
Saturday,Night,mesjid raya,bontoala,TK,R2,R4,-5.1333841,119.4274196
Monday,Afternoon,veteran utara,bontoala,TK,R2,R4,-5.1392193,119.4233132
Monday,Evening,manggala raya,manggala,TK,R2,R2,-5.1679746,119.4977559
Wednesday,Morning,insinyur sutami,biringkanaya,TK,R4,R2,-5.0762253,119.515201
Tuesday,Night,onta lama,mamajang,TL,R4,R4,-5.1572318,119.4206192
Wednesday,Night,aroepala,rappocini,TK,TR,R2,-5.1724693,119.4530673
Wednesday,Night,perintis kemerdekaan,tamalanrea,TK,R2,R2,-5.1402715,119.48329437389705
Sunday,Night,gunung bawakaraeng,ujung pandang,TK,R2,R4,-5.1348657,119.4243319
Saturday,Night,urip sumuharjo,panakkukang,TK,R2,R2,-5.1348243,119.4316818
Tuesday,Evening,rajawali,mariso,TK,R2,R4,-5.1487926,119.4096505
Friday,Afternoon,daeng tata raya i,tamalate,TK,R2,R2,-5.1850019,119.423432
Thursday,Afternoon,landak baru vii,rappocini,TM,R4,NOV,-5.1622337,119.4280264
Thursday,Afternoon,skarda n1,rappocini,TL,R2,R2,-5.1758621,119.4438685
Friday,Afternoon,dr. leimena,panakkukang,TK,R4,R2,-5.1466131,119.469989
Thursday,Afternoon,perumahan dosen unhas,tamalanrea,TK,R4,R2,-5.140492,119.4941367
Friday,Evening,cambaya,tallo,TK,TR,R4,-5.11194715,119.43009317477544
Wednesday,Evening,veteran selatan,mamajang,TL,R2,NOV,-5.162773,119.4212589
Sunday,Night,andi djemma,mamajang,TK,R4,R4,-5.1631564,119.4224047
Friday,Night,urip sumuharjo,panakkukang,TL,R2,R2,-5.1348243,119.4316818
Sunday,Night,kajoalalido,ujung pandang,TK,R2,R4,-5.1349231,119.4105422
Friday,Night,tanggul patompo,tamalate,TL,R2,R2,-5.181339,119.4105687
Thursday,Afternoon,boulevard,panakkukang,TK,R4,R4,-5.1557546,119.4411023
Wednesday,Night,boulevard,panakkukang,TK,R4,R4,-5.1557546,119.4411023
Friday,Afternoon,batua raya,panakkukang,TL,R2,NOV,-5.1496211,119.4605657
Monday,Night,pettarani,tamalate,TL,R2,R2,-5.1738401,119.4313806
Monday,Evening,pongtiku,bontoala,TL,R2,R2,-5.1307666,119.4302141
Sunday,Afternoon,sultan alauddin,rappocini,TK,R4,R2,-5.176566,119.4363938
Sunday,Evening,galangan kapal,tallo,TK,R2,R2,-5.112275,119.4309818
Monday,Night,tamangapa raya,manggala,TL,R4,R2,-5.1767373,119.4843844
Monday,Afternoon,sultan alauddin,rappocini,TM,R2,NOV,-5.176566,119.4363938
Tuesday,Afternoon,tamangapa raya,manggala,TK,TR,R2,-5.1767373,119.4843844
Tuesday,Afternoon,gunung lokon,ujung pandang,TL,R4,R2,-5.137722,119.4185101
Monday,Afternoon,kumala ii selatan,tamalate,TK,R2,R4,-5.1710062,119.4195533
Tuesday,Afternoon,pendidikan,tamalanrea,TK,R2,R2,-5.1352148500000006,119.4953428099931
Tuesday,Morning,insinyur sutami,tamalanrea,TL,R2,R2,-5.085731,119.4904613
Wednesday,Morning,dg. ramang,biringkanaya,TK,R2,R2,-5.0965706,119.5192652
Wednesday,Morning,urip sumuharjo,panakkukang,TK,R4,R2,-5.1348243,119.4316818
Wednesday,Evening,veteran utara,makassar,TL,R4,R4,-5.1392193,119.4233132
Monday,Night,manuruki,tamalate,TK,R4,R4,-5.1779921,119.4289204
Saturday,Evening,nipa nipa,manggala,TL,R2,R2,-5.1624042,119.5001015
Tuesday,Night,antang raya,manggala,TK,TR,R2,-5.1602384,119.4774127
Monday,Night,tamangapa raya,manggala,TL,R2,R2,-5.1767373,119.4843844
Wednesday,Afternoon,sungai cerekang,bontoala,TL,R2,R2,-5.1336434,119.417299
Sunday,Afternoon,sam ratulangi,mariso,TK,R4,R4,-5.1545549,119.4162792
Tuesday,Evening,boulevard,panakkukang,TM,R4,NOV,-5.1557546,119.4411023
Thursday,Night,perintis kemerdekaan,tamalanrea,TK,TR,R2,-5.1402715,119.48329437389705
Thursday,Night,perintis kemerdekaan,biringkanaya,TK,R4,R4,-5.117784,119.5110136
Thursday,Night,urip sumuharjo,bontoala,TL,R2,R2,-5.1348243,119.4316818
Friday,Afternoon,pannampu,tallo,TK,R3,R2,-5.1184614,119.4264568
Thursday,Morning,profesor abdurrahman basalamah,panakkukang,TL,R4,R2,-5.1471505,119.4492661
Thursday,Evening,antang raya,manggala,TL,R4,R2,-5.1602384,119.4774127
Saturday,Afternoon,annuang,makassar,TL,R2,R2,-5.1540478,119.4230574
Friday,Afternoon,andalas,bontoala,TK,R4,R2,-5.1225458,119.417918
Saturday,Morning,sudirman,ujung pandang,TK,R2,R2,-5.1345222,119.4137962
Sunday,Afternoon,sam ratulangi,mamajang,TK,R4,R4,-5.1545939,119.4163683
Saturday,Afternoon,veteran selatan,makassar,TK,R2,R2,-5.1671547,119.419923
Friday,Morning,taman sudiang indah,biringkanaya,TL,R2,R2,-5.0868487,119.5216774
Friday,Afternoon,sanrangan,biringkanaya,TK,R2,R4,-5.1063304,119.5203592
Thursday,Evening,veteran utara,makassar,TL,R2,R2,-5.1392193,119.4233132
Friday,Afternoon,pettarani,panakkukang,TM,R4,NOV,-5.1487126,119.4380057
Friday,Evening,wijaya kusuma,rappocini,TL,R2,R2,-5.1597656,119.4287387
Saturday,Night,toddopuli raya,panakkukang,TK,R2,R4,-5.1634474,119.4522972
Saturday,Morning,inspeksi kanal,manggala,TM,R2,NOV,-5.1656385,119.466649
Monday,Morning,tol reformasi,panakkukang,TK,R4,R4,-5.1322943,119.4403875
Thursday,Night,perintis kemerdekaan,tamalanrea,TL,R2,R2,-5.1402715,119.48329437389705
Monday,Evening,paccerakkang,biringkanaya,TL,R2,R2,-5.1239434,119.5224673
Friday,Morning,tanggul patompo,tamalate,TL,R2,R2,-5.181339,119.4105687
Tuesday,Morning,monginsidi,makassar,TM,R2,NOV,-5.1486033,119.4231664
Tuesday,Afternoon,urip sumuharjo,panakkukang,TL,R4,R2,-5.1348243,119.4316818
Wednesday,Night,perintis kemerdekaan,biringkanaya,TK,R2,R2,-5.117784,119.5110136
Monday,Afternoon,insinyur sutami,biringkanaya,TK,R4,R4,-5.0762253,119.515201
Monday,Afternoon,kapasa raya,tamalanrea,TK,R4,R4,-5.1029771,119.4940907
Tuesday,Afternoon,perintis kemerdekaan,biringkanaya,TK,TR,R2,-5.117784,119.5110136
Wednesday,Morning,onta lama,mamajang,TL,R4,R4,-5.1572318,119.4206192
Wednesday,Afternoon,perintis kemerdekaan,biringkanaya,TK,R4,R4,-5.117784,119.5110136
Wednesday,Morning,perintis kemerdekaan,tamalanrea,TM,R4,NOV,-5.1402715,119.48329437389705
Wednesday,Night,pongtiku,bontoala,TK,R2,R2,-5.1307666,119.4302141
Wednesday,Afternoon,batua raya iii,panakkukang,TL,R2,R2,-5.1496211,119.4605657
Thursday,Afternoon,daeng tata raya i,tamalate,TM,R2,NOV,-5.1850019,119.423432
Monday,Morning,nuri,mariso,TL,B2,R2,-5.1613624,119.4092236
Thursday,Morning,meranti,panakkukang,TL,R3,R2,-5.1587395,119.454347
Thursday,Morning,perintis kemerdekaan,biringkanaya,LL,TR,NOV,-5.117784,119.5110136
Thursday,Afternoon,perintis kemerdekaan,biringkanaya,TM,R2,NOV,-5.117784,119.5110136
Friday,Morning,sultan alauddin,rappocini,TK,R2,R2,-5.176566,119.4363938
Monday,Morning,perintis kemerdekaan,biringkanaya,TK,R2,R2,-5.117784,119.5110136
Friday,Morning,perintis kemerdekaan,tamalanrea,TL,R2,NOV,-5.1402715,119.48329437389705
Friday,Afternoon,perintis kemerdekaan,biringkanaya,TL,R4,R2,-5.117784,119.5110136
Wednesday,Morning,perintis kemerdekaan,tamalanrea,TK,R2,R4,-5.1402715,119.48329437389705
Saturday,Evening,merak,mariso,TL,R2,NOV,-5.1596027,119.4103863
Sunday,Morning,andi mappaodang,tamalate,TL,R4,NOV,-5.1732205,119.4158686
Saturday,Morning,letjen hertasning,rappocini,TL,R2,R2,-5.1630661,119.4444202
Saturday,Night,veteran selatan,makassar,TK,R2,R2,-5.1671547,119.419923
Friday,Evening,urip sumuharjo,panakkukang,TM,R2,NOV,-5.1348243,119.4316818
Thursday,Afternoon,perintis kemerdekaan,tamalanrea,TK,TR,R4,-5.1402715,119.48329437389705
Wednesday,Afternoon,andi mappanyukki,mariso,TL,R2,R2,-5.1521162,119.4147322
Saturday,Evening,sehati,panakkukang,TM,R2,NOV,-5.1413064,119.4369767
Thursday,Morning,batu tambung,biringkanaya,TM,R2,NOV,-5.0894928,119.5200558
Saturday,Morning,insinyur sutami,biringkanaya,TK,R4,R2,-5.0762253,119.515201
Saturday,Evening,kakatua,mariso,TK,R2,R2,-5.1615534,119.4153491
Monday,Morning,tamalanrea raya,tamalanrea,TK,R2,R2,-5.1358197,119.5070307
Monday,Afternoon,pajaiang,biringkanaya,TL,R2,R2,-5.1048027,119.5252166
Friday,Evening,jenderal sudirman,ujung pandang,TK,R4,R2,-5.1345222,119.4137962
Tuesday,Afternoon,paccerakkang,biringkanaya,TM,R2,NOV,-5.1239434,119.5224673
Sunday,Evening,tamangapa raya,manggala,TL,R2,R2,-5.1767373,119.4843844
Tuesday,Evening,perintis kemerdekaan,tamalanrea,TM,R2,NOV,-5.1402715,119.48329437389705
Monday,Night,tamalate i,rappocini,TK,R2,R2,-5.1675882,119.4479146
Wednesday,Afternoon,borong raya,manggala,TK,R4,R2,-5.1620883,119.4635886
Wednesday,Evening,andi mappaodang,tamalate,TK,R4,R2,-5.1732205,119.4158686
Tuesday,Afternoon,andalas,bontoala,TL,R4,R2,-5.1225458,119.417918
Wednesday,Afternoon,hartaco indah,tamalate,TL,R2,R2,-5.1872923,119.4200633
Thursday,Morning,boulevard,panakkukang,TK,R2,Rro,-5.1557546,119.4411023
Thursday,Afternoon,pettarani,rappocini,TM,R2,NOV,-5.1510383,119.4374766
Wednesday,Morning,gunung latimojong,makassar,TL,R2,R2,-5.1405404,119.4208275
Friday,Afternoon,perintis kemerdekaan,biringkanaya,TK,R2,R2,-5.117784,119.5110136
Thursday,Afternoon,perintis kemerdekaan,tamalanrea,TL,R2,R2,-5.1402715,119.48329437389705
Saturday,Afternoon,perintis kemerdekaan,tamalanrea,TK,R2,R2,-5.1402715,119.48329437389705
Sunday,Afternoon,profesor abdurrahman basalamah,panakkukang,TK,R2,R4,-5.1471505,119.4492661
Monday,Afternoon,gunung tinggimae,ujung pandang,TK,R2,R2,-5.1389636,119.4156897
Monday,Night,abdullah daeng sirua,panakkukang,TL,R2,R2,-5.1513443,119.4494392
Monday,Afternoon,rappocini raya,rappocini,TK,R4,R2,-5.152599,119.4258781
Sunday,Night,urip sumuharjo,panakkukang,TK,R4,R4,-5.1348243,119.4316818
Saturday,Afternoon,perintis kemerdekaan,tamalanrea,TL,R2,R2,-5.1402715,119.48329437389705
Sunday,Night,urip sumuharjo,panakkukang,TK,R4,R2,-5.1348243,119.4316818
Friday,Morning,sultan hasanuddin,ujung pandang,TK,R2,R4,-5.1444747,119.4127353
Sunday,Afternoon,urip sumuharjo,makassar,TM,R2,NOV,-5.1348243,119.4316818
Sunday,Morning,perintis kemerdekaan,biringkanaya,TK,R2,R2,-5.117784,119.5110136
Saturday,Afternoon,malengkeri,tamalate,TK,R4,TR,-5.1875239,119.4339559
Sunday,Morning,haji bau,ujung pandang,TK,R2,R2,-5.1484105,119.414444
Thursday,Morning,gunung agung,tamalate,TL,R4,R2,-5.1795423,119.3959387
Sunday,Morning,pettarani,panakkukang,LL,R4,NOV,-5.1487126,119.4380057
Friday,Evening,aroepala,rappocini,TK,R2,R4,-5.1724693,119.4530673
Tuesday,Evening,perintis kemerdekaan,biringkanaya,TM,R2,NOV,-5.117784,119.5110136
Tuesday,Afternoon,kumala,tamalate,TK,R2,R4,-5.169866,119.4189942
Sunday,Morning,daeng regge,tallo,TL,R4,R2,-5.1219016,119.4382109
Tuesday,Afternoon,pettarani,panakkukang,TK,R2,TR,-5.1487126,119.4380057
Wednesday,Morning,metro tanjung bunga,mariso,TK,R2,R4,-5.1523252,119.4054678
Thursday,Morning,faisal,rappocini,TK,R4,R4,-5.1629277,119.4292244
Friday,Night,sultan alauddin,rappocini,TL,R2,R2,-5.176566,119.4363938
Wednesday,Afternoon,borong raya,manggala,TL,R4,R2,-5.1620883,119.4635886
Friday,Evening,kapasa raya,biringkanaya,TK,R2,R4,-5.0945064,119.4925577
Saturday,Evening,bandang,bontoala,TK,R2,R2,-5.1329092,119.4213666
